src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.246.26,255.255.255.255,67,68,17,2024-03-13 08:44:53,3015928.0,453.59173030655904,1.326291609083506,1.326291609083506,0.0,4,0,1368,0,342,342,342.0,0.0,0,0,0,0.0,342,342,342.0,0.0,0.0,32,0,8,4,1005309.3333333334,2774892.0,100900.0,1251386.424876913,3015928.0,2774892.0,100900.0,1005309.3333333334,1251386.424876913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,342.0,0,0,0,0,0,0,2634756.0,140136.0,1387446.0,1247310.0,0,0,0,0,0,0,342.0,0,0,4,0,1368,0
192.168.248.83,192.168.248.255,138,138,17,2024-03-13 08:44:53,0.0,0,0,0,0,1,0,257,0,257,257,257.0,0.0,0,0,0,0.0,257,257,257.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.0,0,0,1,0,257,0
192.168.218.83,224.0.0.251,5353,5353,17,2024-03-13 08:44:54,3025658.0,325.218514452063,3.9660794445373537,3.9660794445373537,0.0,12,0,984,0,82,82,82.0,0.0,0,0,0,0.0,82,82,82.0,0.0,0.0,96,0,8,12,275059.8181818182,1989996.0,0.0,613300.5098713945,3025658.0,1989996.0,0.0,275059.8181818182,613300.5098713945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,82.0,0,0,994428.0,5079.0,499753.5,494674.5,1979730.0,999615.0,1489672.5,490057.5,160.0,4.0,0,0,0,0,82.0,0,0,12,0,984,0
192.168.220.75,192.168.220.140,44986,143,6,2024-03-13 08:44:54,334.0,341317.36526946106,5988.023952095808,2994.011976047904,2994.011976047904,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,110,6,2024-03-13 08:44:54,388.0,293814.43298969074,5154.639175257732,2577.319587628866,2577.319587628866,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,443,6,2024-03-13 08:44:54,418.0,272727.2727272727,4784.688995215311,2392.3444976076553,2392.3444976076553,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,1723,6,2024-03-13 08:44:54,433.0,263279.4457274827,4618.937644341801,2309.4688221709007,2309.4688221709007,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,139,6,2024-03-13 08:44:54,447.0,255033.55704697984,4474.272930648769,2237.1364653243845,2237.1364653243845,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,993,6,2024-03-13 08:44:54,461.0,247288.5032537961,4338.394793926247,2169.1973969631235,2169.1973969631235,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,1025,6,2024-03-13 08:44:54,475.0,240000.0,4210.526315789473,2105.2631578947367,2105.2631578947367,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,1720,6,2024-03-13 08:44:54,488.0,233606.55737704918,4098.360655737705,2049.1803278688526,2049.1803278688526,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,22,6,2024-03-13 08:44:54,503.0,226640.15904572565,3976.1431411530816,1988.0715705765408,1988.0715705765408,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
192.168.220.75,192.168.220.140,44986,111,6,2024-03-13 08:44:54,518.0,220077.22007722006,3861.003861003861,1930.5019305019305,1930.5019305019305,1,1,60,54,60,60,60.0,0.0,54,54,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,57.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,54.0,0,1,1,60,54
